isHome,shotType,situation,bodyPart,goalMouthLocation,xg,xgot,id,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,player.name,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.gender,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.nameTranslation.bn,player.fieldTranslations.nameTranslation.hi,player.fieldTranslations.shortNameTranslation.ar,player.fieldTranslations.shortNameTranslation.bn,player.fieldTranslations.shortNameTranslation.hi,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalkeeper.name,goalkeeper.firstName,goalkeeper.lastName,goalkeeper.slug,goalkeeper.shortName,goalkeeper.position,goalkeeper.jerseyNumber,goalkeeper.userCount,goalkeeper.gender,goalkeeper.id,goalkeeper.fieldTranslations.nameTranslation.ar,goalkeeper.fieldTranslations.nameTranslation.bn,goalkeeper.fieldTranslations.nameTranslation.hi,goalkeeper.fieldTranslations.shortNameTranslation.ar,goalkeeper.fieldTranslations.shortNameTranslation.bn,goalkeeper.fieldTranslations.shortNameTranslation.hi,draw.start.x,draw.start.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,player.firstName,player.lastName,player.sofascoreId,goalkeeper.sofascoreId,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.block.x,draw.block.y,match_id,goalType,goal
True,block,free-kick,left-foot,low-centre,0.047903694212437,0.0,6884962,79,,4728,12,672,2028,shot,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,15524,M,117777,غرانيت شاكا,গ্রানিট জাকা,ग्रैनिट जहाका,غ. شاكا,জি. জাকা,जी. जहाका,26.6,55.2,0,0,49.5,19.0,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,55.2,26.6,50.5,0,50.5,81.0,,,Granit_Xhaka,,15.4,53.2,0.0,53.2,15.4,14023996,,False
True,save,throw-in-set-piece,head,low-right,0.13049727678299,0.53379684686661,6884884,74,,4390,17,1010,1690,shot,Omar Alderete,omar-alderete,O. Alderete,D,15,5424,M,805137,عمر الديريتي,ওমর আলদারেতে,उमर एल्डेरेटे,ع. الديريتي,ও. আলডেরে্তে,ओ. एल्डेरेटे,8.3,52.6,0,0,46.8,13.3,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,52.6,8.3,53.2,0,53.2,86.7,,,,,1.2,50.7,0.0,50.7,1.2,14023996,,False
False,miss,fast-break,right-foot,high,0.26177403330803,0.0,6884808,68,,4060,23,1340,1360,shot,Diego Gómez,diego-gomez,D. Gómez,M,25,11419,M,1065588,دييغو غوميز,দিয়েগো গোমেজ,डिएगो गोमेज़,د. غوميز,ডি. গোমেজ,डी. गोमेज़,14.7,51.1,0,0,48.7,81.9,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,51.1,14.7,51.3,0,51.3,18.1,Diego Gomez,,,,,,,,,14023996,,False
False,block,fast-break,right-foot,low-centre,0.11662331968546,0.0,6884841,68,,4056,23,1344,1356,shot,Mats Wieffer,mats-wieffer,M. Wieffer,D,27,2171,M,959628,ماتس ويفر,ম্যাটস উইফার,मैट्स विफ़र,م. ويفر,এম. উইফার,एम. विफ़र,13.6,51.7,0,0,50.6,19.0,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,51.7,13.6,49.4,0,49.4,81.0,,,,,12.8,51.6,0.0,51.6,12.8,14023996,,False
True,miss,regular,right-foot,close-left,0.071151606738567,0.0,6884773,66,,3904,25,1496,1204,shot,Trai Hume,hume-trai,T. Hume,D,32,1087,M,989034,هيوم، تراي,"হিউম, ট্রাই","ह्यूम, ट्राई",ت. هيوم,টি. হিউম,टी. ह्यूम,20.4,62.0,0,0,58.2,36.1,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,62.0,20.4,41.8,0,41.8,63.9,,,,,,,,,,14023996,,False
True,miss,assisted,right-foot,high-right,0.021679712459445,0.0,6884733,63,,3731,28,1669,1031,shot,Habib Diarra,habib-diarra,H. Diarra,M,19,12790,M,1128532,حبيب ديارا,হাবিব দিয়ারা,हबीब दियारा,ح. ديارا,এইচ. দিয়ারা,एच. दियारा,22.7,66.6,0,0,39.7,84.7,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,66.6,22.7,60.3,0,60.3,15.3,Habib,Diarra,,,,,,,,14023996,,False
False,goal,corner,right-foot,low-centre,0.016911407932639,0.036173071712255,6884698,58,,3450,33,1950,750,shot,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,7108,M,1400106,مينتيه، يانكوبا,"মিন্টেহ, ইয়ানকুবা","मिंतेह, यानकूबा",ي. مينتيه,ওয়াই. মিন্টেহ,वाई. मिंतेह,1.7,69.9,0,0,49.9,13.3,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,69.9,1.7,50.1,0,50.1,86.7,,,minteh01,,,,,,,14023996,regular,True
False,block,corner,left-foot,low-right,0.021184852346778,0.0,6884707,58,,3445,33,1955,745,shot,Pascal Groß,pascal-gross,P. Groß,M,30,4593,M,48480,باسكال غروس,প্যাসকেল গ্রোস,पास्कल ग्रोस,ب. غروس,পি. গ্রোস,पी. ग्रोस,22.5,64.0,0,0,47.6,19.0,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,64.0,22.5,52.4,0,52.4,81.0,,,pascalgross65,,11.5,58.3,0.0,58.3,11.5,14023996,,False
True,miss,regular,right-foot,high,0.12573504447937,0.0,6884606,53,,3146,38,2254,446,shot,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,7022,M,910048,براين بروبي,"ব্রবি, ব্রায়ান","ब्रॉब्बी, ब्रायन",ب. بروبي,বি. ব্রায়ান,बी. ब्रॉब्बी,18.1,53.8,0,0,45.9,79.2,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,53.8,18.1,54.1,0,54.1,20.8,,,brianbrobbeyy,,,,,,,14023996,,False
False,miss,assisted,head,high-right,0.012313114479184,0.0,6884575,50,,2996,41,2404,296,shot,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,4433,M,33902,داني ويلبيك,ড্যানি ওয়েলবেক,डैनी वेल्बेक,د. ويلبيك,ডি. ওয়েলবেক,डी. वेल्बेक,3.3,66.9,0,0,40.2,51.4,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,66.9,3.3,59.8,0,59.8,48.6,,,,,,,,,,14023996,,False
True,block,corner,head,low-centre,0.046913668513298,0.0,6884342,45,,2673,1,27,2673,shot,Daniel Ballard,ballard-daniel,D. Ballard,D,5,4710,M,958878,دانيال بالارد,"ব্যালার্ড, ড্যানিয়েল","बैलार्ड, डैनियल",د. بالارد,ডি. ব্যালার্ড,डी. बैलार्ड,9.5,50.9,0,0,50.7,19.0,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,50.9,9.5,49.3,0,49.3,81.0,,,,,7.3,50.5,0.0,50.5,7.3,14023996,,False
True,save,assisted,right-foot,low-right,0.055802199989557,0.15140026807785,6884285,42,,2464,4,236,2464,shot,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,2507,M,856739,لوتشاريل جيرترودا,লুটশারেল গেরট্রুইডা,लुटशेरेल गीरत्रुइडा,ل. جيرترودا,এল. গেরট্রুইডা,एल. गीरत्रुइडा,14.6,69.2,0,0,46.7,16.5,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,69.2,14.6,53.3,0,53.3,83.5,,,,,1.6,52.5,0.0,52.5,1.6,14023996,,False
True,miss,regular,left-foot,left,0.098415195941925,0.0,6884266,40,,2396,6,304,2396,shot,Chris Rigg,chris-rigg,C. Rigg,M,11,2179,M,1394089,كريس ريغ,ক্রিস রিগ,क्रिस रिग,ك. ريغ,সি. রিগ,सी. रिग,10.2,55.6,0,0,61.8,6.9,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,55.6,10.2,38.2,0,38.2,93.1,,,,,,,,,,14023996,,False
True,block,regular,right-foot,low-right,0.010412724688649,0.0,6884407,38,,2222,8,478,2222,shot,Trai Hume,hume-trai,T. Hume,D,32,1087,M,989034,هيوم، تراي,"হিউম, ট্রাই","ह्यूम, ट्राई",ت. هيوم,টি. হিউম,टी. ह्यूम,27.9,48.7,0,0,48.2,19.0,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,48.7,27.9,51.8,0,51.8,81.0,,,,,27.1,48.6,0.0,48.6,27.1,14023996,,False
False,block,corner,left-foot,low-centre,0.076746873557568,0.0,6884072,26,,1558,20,1142,1558,shot,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,3244,M,962012,جان بول فان هيك,জান পল ভ্যান হেকে,जान पॉल वैन हेक,ج. ب. فان هيك,জে. পি. ভ্যান হেকে,जे.पी. वैन हेक,8.8,53.4,0,0,51.0,19.0,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,53.4,8.8,49.0,0,49.0,81.0,,,,,4.5,51.3,0.0,51.3,4.5,14023996,,False
False,save,assisted,right-foot,low-centre,0.19935300946236,0.19896215200424,6884040,25,,1443,21,1257,1443,shot,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,M,13,1583,M,1142315,جاك هينشلوود,জ্যাক হিনশেলউড,जैक हिन्शेलवुड,ج. هينشلوود,জে. হিনশেলউড,जे. हिन्शेलवुड,12.9,52.6,0,0,48.8,2.5,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,52.6,12.9,51.2,0,51.2,97.5,Jack Hinshelwood,,,,1.9,50.4,0.0,50.4,1.9,14023996,,False
True,block,assisted,right-foot,low-left,0.01920660585165,0.0,6884024,23,,1378,23,1322,1378,shot,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,15542,M,1171539,نواه صاديقي,নূহ সাদিকি,नोआ सादिकी,ن. صاديقي,এন. সাদিকি,एन. सादिकी,12.9,28.9,0,0,53.0,19.0,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,28.9,12.9,47.0,0,47.0,81.0,,,,,11.8,30.5,0.0,30.5,11.8,14023996,,False
True,block,assisted,left-foot,low-centre,0.068870723247528,0.0,6884025,23,,1362,23,1338,1362,shot,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,15542,M,1171539,نواه صاديقي,নূহ সাদিকি,नोआ सादिकी,ن. صاديقي,এন. সাদিকি,एन. सादिकी,15.3,40.2,0,0,50.2,19.0,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,40.2,15.3,49.8,0,49.8,81.0,,,,,8.9,44.2,0.0,44.2,8.9,14023996,,False
False,block,assisted,right-foot,low-centre,0.13149625062943,0.0,6883935,17,,990,29,1710,990,shot,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,20801,M,825844,فيردي كادويغلو,ফেরদি কাদিওগলু,फ़ेर्डी कादिओग्लू,ف. كادويغلو,এফ. কাদিওগলু,एफ. कादिओग्लू,16.3,55.8,0,0,50.0,19.0,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,55.8,16.3,50.0,0,50.0,81.0,,,ferdikadioglu,,6.6,52.3,0.0,52.3,6.6,14023996,,False
True,save,assisted,left-foot,low-right,0.0089876921847463,0.034523356705904,6883903,16,,939,30,1761,939,shot,Omar Alderete,omar-alderete,O. Alderete,D,15,5424,M,805137,عمر الديريتي,ওমর আলদারেতে,उमर एल्डेरेटे,ع. الديريتي,ও. আলডেরে্তে,ओ. एल्डेरेटे,31.2,67.5,0,0,47.2,6.3,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,67.5,31.2,52.8,0,52.8,93.7,,,,,2.2,51.4,0.0,51.4,2.2,14023996,,False
False,save,assisted,left-foot,low-right,0.096703566610813,0.16617208719254,6883863,14,,783,32,1917,783,shot,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,4433,M,33902,داني ويلبيك,ড্যানি ওয়েলবেক,डैनी वेल्बेक,د. ويلبيك,ডি. ওয়েলবেক,डी. वेल्बेक,21.8,46.8,0,0,47.1,8.9,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,46.8,21.8,52.9,0,52.9,91.1,,,,,1.9,51.6,0.0,51.6,1.9,14023996,,False
True,save,assisted,left-foot,low-right,0.11452413350344,0.0,6883792,12,,672,34,2028,672,shot,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,12484,M,1142675,شمس الدين طالب,চেমসদিন তালবি,चेम्सडाइन तलबी,ش. طالب,সি. তালবি,सी. तलबी,8.3,38.3,0,0,48.1,19.0,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,38.3,8.3,51.9,0,51.9,81.0,,,,,0.90000000000001,50.5,0.0,50.5,0.90000000000001,14023996,,False
False,miss,corner,left-foot,close-right,0.042326640337706,0.0,6883801,10,,577,36,2123,577,shot,Pascal Groß,pascal-gross,P. Groß,M,30,4593,M,48480,باسكال غروس,প্যাসকেল গ্রোস,पास्कल ग्रोस,ب. غروس,পি. গ্রোস,पी. ग्रोस,17.9,44.4,0,0,42.4,11.1,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,44.4,17.9,57.6,0,57.6,88.9,,,pascalgross65,,,,,,,14023996,,False
False,block,corner,right-foot,low-centre,0.04619687050581,0.0,6883797,10,,570,36,2130,570,shot,Lewis Dunk,lewis-dunk,L. Dunk,D,5,1905,M,115365,لويس دانك,লুইস ডাঙ্ক,लुईस डंक,ل. دانك,এল. ডাঙ্ক,एल. डंक,11.8,45.6,0,0,50.3,19.0,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,45.6,11.8,49.7,0,49.7,81.0,,,,,9.6,46.4,0.0,46.4,9.6,14023996,,False
False,save,assisted,right-foot,low-left,0.65594446659088,0.93249797821045,6883760,9,,520,37,2180,520,shot,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,M,13,1583,M,1142315,جاك هينشلوود,জ্যাক হিনশেলউড,जैक हिन्शेलवुड,ج. هينشلوود,জে. হিনশেলউড,जे. हिन्शेलवुड,4.8,48.5,0,0,52.7,9.5,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,272,M,1099795,ميلكر إلبورغ,মেলকার এলবার্গ,मेल्कर एल्बोर्ग,م. إلبورغ,এম. এলবোর্গ,एम. एल्बोर्ग,48.5,4.8,47.3,0,47.3,90.5,Jack Hinshelwood,,,,0.59999999999999,49.8,0.0,49.8,0.59999999999999,14023996,,False
True,goal,fast-break,left-foot,low-centre,0.91279739141464,0.99494343996048,6886931,90,7.0,5796,1,504,396,shot,Max Dowman,max-dowman,M. Dowman,M,56,21305,M,1917626,ماكس دومان,ম্যাক্স ডাউম্যান,मैक्स डॉमन,م. دومان,এম. ডাউম্যান,एम. डॉमन,13.9,42.7,0,0,50.2,4.4,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,42.7,13.9,49.8,0,49.8,95.6,,,,jpickford1,,,,,,14023987,regular,True
False,block,regular,right-foot,low-centre,0.062051996588707,0.0,6886915,90,6.0,5719,1,581,319,shot,Michael Keane,michael-keane,M. Keane,D,5,1558,M,110846,مايكل كين,মাইকেল কিন,माइकल कीन,م. كين,এম. কিন,एम. कीन,14.8,56.5,0,0,51.5,19.0,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,56.5,14.8,48.5,0,48.5,81.0,,,,d_raya1,12.8,55.4,0.0,55.4,12.8,14023987,,False
True,save,assisted,right-foot,high-centre,0.038695361465216,0.060005530714989,6886885,90,3.0,5543,1,757,143,shot,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,68082,M,922573,غابرييل مارتينيلي,গ্যাব্রিয়েল মার্টিনেলি,गेब्रियल मार्टिनेली,غ. مارتينيلي,জি. মার্টিনেলি,जी. मार्टिनेली,22.0,62.4,0,0,48.9,31.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,62.4,22.0,51.1,0,51.1,69.0,,,GabiMartinelli,jpickford1,1.6,51.4,0.0,51.4,1.6,14023987,,False
True,goal,assisted,right-foot,low-centre,0.99497354030609,0.99493342638016,6886866,89,,5321,2,79,2621,shot,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,203285,M,804508,فيكتور غيوكيريس,ভিক্টর গোকেরেস,विक्टर ग्योकेरेस,ف. غيوكيريس,ভি. গোকেরেস,वी. ग्योकेरेस,1.5,49.9,0,0,49.2,5.1,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,49.9,1.5,50.8,0,50.8,94.9,,,VGyökeres,jpickford1,,,,,,14023987,regular,True
True,miss,assisted,left-foot,high-left,0.056416474282742,0.0,6886783,83,,4978,8,422,2278,shot,Max Dowman,max-dowman,M. Dowman,M,56,21305,M,1917626,ماكس دومان,ম্যাক্স ডাউম্যান,मैक्स डॉमन,م. دومان,এম. ডাউম্যান,एम. डॉमन,12.9,66.0,0,0,60.7,72.2,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,66.0,12.9,39.3,0,39.3,27.8,,,,jpickford1,,,,,,14023987,,False
True,save,assisted,right-foot,high-centre,0.026233620941639,0.060625109821558,6886749,77,,4606,14,794,1906,shot,Eberechi Eze,eberechi-eze,E. Eze,F,10,58871,M,864921,إيبيريشي إيزي,ইবেরেচি এজ,एबेरची ईज़े,إ. إيزي,ই. এজ,ई. ईज़े,25.5,56.1,0,0,51.7,21.5,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,56.1,25.5,48.3,0,48.3,78.5,,,eze,jpickford1,2.0,51.1,0.0,51.1,2.0,14023987,,False
True,miss,assisted,left-foot,right,0.02019352093339,0.0,6886745,77,,4573,14,827,1873,shot,Eberechi Eze,eberechi-eze,E. Eze,F,10,58871,M,864921,إيبيريشي إيزي,ইবেরেচি এজ,एबेरची ईज़े,إ. إيزي,ই. এজ,ई. ईज़े,22.5,37.6,0,0,38.3,9.7,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,37.6,22.5,61.7,0,61.7,90.3,,,eze,jpickford1,12.9,50.4,0.0,50.4,12.9,14023987,,False
True,miss,regular,left-foot,right,0.026042565703392,0.0,6886685,75,,4493,16,907,1793,shot,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,49855,M,869792,غابرييل ماغاليس,গ্যাব্রিয়েল ম্যাগালহায়েস,गेब्रियल मैगलहेस,غابرييل,গ্যাব্রিয়েল,गेब्रियल मैगलहेस,24.3,31.9,0,0,36.6,5.6,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,31.9,24.3,63.4,0,63.4,94.4,,,GabrielMagalhães,jpickford1,,,,,,14023987,,False
False,block,corner,right-foot,low-left,0.015804419294,0.0,6886647,68,,4052,23,1348,1352,shot,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,21039,M,106337,إدريسا غاي,ইদ্রিসা গুইয়ে,इद्रिसा गुये,إ. غاي,আই. গুইয়ে,आई. गुये,19.4,38.9,0,0,54.3,19.0,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,38.9,19.4,45.7,0,45.7,81.0,,,iganagueye,d_raya1,18.1,39.3,0.0,39.3,18.1,14023987,,False
True,miss,regular,left-foot,close-left,0.046341292560101,0.0,6886622,64,,3814,27,1586,1114,shot,Eberechi Eze,eberechi-eze,E. Eze,F,10,58871,M,864921,إيبيريشي إيزي,ইবেরেচি এজ,एबेरची ईज़े,إ. إيزي,ই. এজ,ई. ईज़े,15.9,71.8,0,0,57.5,11.1,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,71.8,15.9,42.5,0,42.5,88.9,,,eze,jpickford1,,,,,,14023987,,False
True,save,assisted,right-foot,low-centre,0.029421770945191,0.063597656786442,6886601,60,,3596,31,1804,896,shot,Bukayo Saka,bukayo-saka,B. Saka,F,7,182844,M,934235,بوكايو ساكا,বুকায়ো সাকা,बुकायो साका,ب. ساكا,বি. সাকা,बी. साका,7.1,69.3,0,0,51.7,5.7,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,69.3,7.1,48.3,0,48.3,94.3,,,,jpickford1,1.8,54.9,0.0,54.9,1.8,14023987,,False
True,block,assisted,left-foot,low-left,0.019402220845222,0.0,6886602,60,,3588,31,1812,888,shot,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,24608,M,957602,ريكاردو كالافيوري,রিকার্ডো কালাফিয়োরি,रिकार्डो कैलाफियोरी,ر. كالافيوري,আর. কালাফিয়োরি,आर. कैलाफियोरी,18.9,67.9,0,0,52.4,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,67.9,18.9,47.6,0,47.6,81.0,,,richycala,jpickford1,8.6,56.9,0.0,56.9,8.6,14023987,,False
True,block,corner,right-foot,low-centre,0.018669191747904,0.0,6886595,60,,3541,31,1859,841,shot,Eberechi Eze,eberechi-eze,E. Eze,F,10,58871,M,864921,إيبيريشي إيزي,ইবেরেচি এজ,एबेरची ईज़े,إ. إيزي,ই. এজ,ई. ईज़े,23.7,63.4,0,0,49.5,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,63.4,23.7,50.5,0,50.5,81.0,,,eze,jpickford1,8.6,55.2,0.0,55.2,8.6,14023987,,False
